0.5,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.739074863,1.739074863,1.739074863,1.727989849,1.724912059,1.724912059,1.707358775,1.681502689,1.681502689,1.620429646,1.620429646,1.620429646,1.620429646,1.620429646,1.620429646,1.620429646,1.620429646,1.620429646,1.620429646,1.620429646,1.620429646,1.620429646,1.615760088,1.615760088,1.615760088,1.615760088,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.609777704,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.604037939,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368,1.573566368
164.7666097,164.7666097,164.7666097,161.3413383,178.1774563,178.1774563,171.4292898,170.6149363,170.6149363,160.9369402,160.9369402,160.9369402,160.9369402,160.9369402,160.9369402,160.9369402,160.9369402,160.9369402,160.9369402,160.9369402,160.9369402,160.9369402,183.2106023,183.2106023,183.2106023,183.2106023,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,186.6052459,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,187.8474013,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003,192.4842003
167.8636688,167.8636688,167.8636688,174.0970854,155.4370779,155.4370779,167.8050638,174.0970854,174.0970854,177.3681692,177.3681692,177.3681692,177.3681692,177.3681692,177.3681692,177.3681692,177.3681692,177.3681692,177.3681692,177.3681692,177.3681692,177.3681692,162.6375993,162.6375993,162.6375993,162.6375993,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,160.5282243,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993,162.6375993
578.468956,578.468956,578.468956,579.6341914,575.4557332,575.4557332,579.1947503,579.6341914,579.6341914,548.1996286,548.1996286,548.1996286,548.1996286,548.1996286,548.1996286,548.1996286,548.1996286,548.1996286,548.1996286,548.1996286,548.1996286,548.1996286,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205,558.8077205
1.008231,0.838193,1.026232,0.822187,0.921214,0.857201,0.860198,0.702161,0.652141,0.674152,0.759172,0.708164,0.636145,0.705167,0.662155,0.73517,0.710162,0.697165,0.687158,0.744167,0.676155,0.732163,0.654146,0.702161,0.63431,0.602137,0.693157,0.610136,0.738162,0.676158,0.653153,0.65115,0.748173,0.639147,0.649149,0.714167,0.732171,0.69316,0.654149,0.651148,0.713159,0.686159,0.687158,0.710162,0.672157,0.666154,0.702162,0.679156,0.665151,0.693153,0.78318,0.607146,0.701159,0.806184,0.640145,0.680157,0.718163,0.757577,0.684153,0.664152,0.667154,0.692156,0.890203,0.782182,0.724165,0.779174,0.608137,0.677153,0.625147,0.668153,0.630149,0.613138,0.694158,0.688157,0.685156,0.68316,0.597134,0.681155,0.743476,0.682158,0.652149,0.708158,0.717165,0.614141,0.574129,0.629142,0.62614,0.697159,0.700157,0.678153,0.720166,0.695159,0.726165,0.689161,0.662152,0.750168,0.678154,0.780182,0.637146,0.673152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.758735244,1.732917122,1.691802287,1.672134086,1.672134086,1.668233503,1.664532508,1.659383273,1.651060118,1.651060118,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.646043176,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295
147.276732,151.1289781,133.1458569,135.6535715,135.6535715,124.9368011,140.4122078,141.4050016,136.6947099,136.6947099,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,146.1152933,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585
175.463722,173.0763379,181.6331458,188.1445725,188.1445725,194.2893958,179.5237708,179.5237708,185.8518958,185.8518958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,177.4143958,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061
567.615011,561.8209433,532.5438368,541.4339136,541.4339136,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489
