0.6,0.2,0.2

1.7744373329602376,1.7617608065800232,1.7617608065800232,1.7345665805297124,1.720031435384778,1.720031435384778,1.677010724254516,1.677010724254516,1.677010724254516,1.677010724254516
204.34950584367257,214.28856400784818,214.28856400784818,220.95588410539,216.58098471889255,216.58098471889255,218.1209159443977,218.1209159443977,218.1209159443977,218.1209159443977
128.72244056714447,133.44252663421548,133.44252663421548,122.47408130796076,119.7320291771993,119.7320291771993,131.8784476114725,131.8784476114725,131.8784476114725,131.8784476114725
591.0152962730855,612.6190067225133,612.6190067225133,595.7021407584732,578.4689560302756,578.4689560302756,586.9526861654496,586.9526861654496,586.9526861654496,586.9526861654496
0.632143,0.63915,0.5981380000000001,0.535122,0.5541290000000001,0.534121,0.553125,0.534124,0.523119,0.49611500000000003

1.7443667352739392,1.7443667352739392,1.7297381287450424,1.699531830744988,1.68260384408092,1.671319221004315,1.6647686626192082,1.6647686626192082,1.656485285543983,1.656485285543983
205.45266716353626,205.45266716353626,200.8667251238031,200.8667251238031,199.76356380393943,204.05027193610107,205.3277225816176,205.3277225816176,202.9471106162374,202.9471106162374
120.73952877467168,120.73952877467168,122.82814083849529,122.70335091877992,122.71231240460666,120.60293740460666,120.60293740460666,120.60293740460666,129.0314759187799,129.0314759187799
568.9988159005688,568.9988159005688,559.9073517340033,549.9176437109461,542.5991489318625,542.5991489318625,542.5991489318625,542.5991489318625,549.9176437109461,549.9176437109461
0.18004,0.342077,0.433097,0.441102,0.418093,0.428097,0.404092,0.358082,0.388085,0.374084

1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144
185.21730337939968,185.21730337939968,185.21730337939968,185.21730337939968,185.21730337939968,185.21730337939968,185.21730337939968,185.21730337939968,185.21730337939968,185.21730337939968
135.36200665161766,135.36200665161766,135.36200665161766,135.36200665161766,135.36200665161766,135.36200665161766,135.36200665161766,135.36200665161766,135.36200665161766,135.36200665161766
541.4339135757722,541.4339135757722,541.4339135757722,541.4339135757722,541.4339135757722,541.4339135757722,541.4339135757722,541.4339135757722,541.4339135757722,541.4339135757722
0.512117,0.589132,0.641143,0.71016,0.688153,0.733167,0.70416,0.776174,0.728163,0.700157

1.7166831098966673,1.7166831098966673,1.6788024603442777,1.6431667699221384,1.6431667699221384,1.6431667699221384,1.6431667699221384,1.6431667699221384,1.6431667699221384,1.6431667699221384
203.96208068176526,203.96208068176526,221.13017343104286,214.07542817159373,214.07542817159373,214.07542817159373,214.07542817159373,214.07542817159373,214.07542817159373,214.07542817159373
116.37522591877992,116.37522591877992,122.85463697798899,120.59397591877992,120.59397591877992,120.59397591877992,120.59397591877992,120.59397591877992,120.59397591877992,120.59397591877992
549.9176437109461,549.9176437109461,577.4825460357426,549.9176437109461,549.9176437109461,549.9176437109461,549.9176437109461,549.9176437109461,549.9176437109461,549.9176437109461
0.291065,0.26906,0.215049,0.288064,0.299067,0.332076,0.337075,0.348079,0.377084,0.368083

10000,1.7048404697102506,1.7048404697102506,1.7048404697102506,1.6925676285667146,1.6925676285667146,1.6925676285667146,1.6878117145510296,1.6878117145510296,1.6878117145510296
-1,216.84346529888123,216.84346529888123,216.84346529888123,203.8738894274295,203.8738894274295,203.8738894274295,205.41382065293465,205.41382065293465,205.41382065293465
-1,124.72520132265326,124.72520132265326,124.72520132265326,120.59872849830957,120.59872849830957,120.59872849830957,129.13491305912754,129.13491305912754,129.13491305912754
-1,582.3200860413608,582.3200860413608,582.3200860413608,549.1918494574019,549.1918494574019,549.1918494574019,564.6552718474315,564.6552718474315,564.6552718474315
0.4481,0.479108,0.476106,0.456104,0.4341,0.474107,0.470105,0.505116,0.587131,0.49111

1.7744373329602376,1.7617608065800232,1.7617608065800232,1.7345665805297124,1.720031435384778,1.720031435384778,1.677010724254516,1.677010724254516,1.677010724254516,1.677010724254516
1.7443667352739392,1.7443667352739392,1.7297381287450424,1.699531830744988,1.68260384408092,1.671319221004315,1.6647686626192082,1.6647686626192082,1.656485285543983,1.656485285543983
1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144,1.6889234477527144
1.7166831098966673,1.7166831098966673,1.6788024603442777,1.6431667699221384,1.6431667699221384,1.6431667699221384,1.6431667699221384,1.6431667699221384,1.6431667699221384,1.6431667699221384
10000,1.7048404697102506,1.7048404697102506,1.7048404697102506,1.6925676285667146,1.6925676285667146,1.6925676285667146,1.6878117145510296,1.6878117145510296,1.6878117145510296
