0.5,0.3,0.2

1.7399822725872691,1.7399822725872691
178.57380333987348,178.57380333987348
169.40408892021014,169.40408892021014
605.4753637848282,605.4753637848282
0.5271549999999999,0.477109

1.6891112413142897,1.6667279362961607
152.58089900915786,152.65439172110433
167.03234986407745,171.25109986407745
539.8623315447635,539.8623315447635
0.208046,0.337076

1.7566259508282547,1.7497288786931788
157.8966058237151,150.75209227011237
162.8320724774265,171.24988146316133
563.4003194786322,563.4161524373114
0.446099,0.504589

1.7299058441341724,1.7033200031481706
156.55755394104014,157.2176979905563
172.69671220964793,164.94866378563432
569.5788792201835,548.7524083548557
0.252056,0.230051

10000,1.697034854779464
-1,149.88682271246438
-1,169.1601974774265
-1,541.4339135757722
0.460105,0.451177

1.7399822725872691,1.7399822725872691
1.6891112413142897,1.6667279362961607
1.7566259508282547,1.7497288786931788
1.7299058441341724,1.7033200031481706
10000,1.697034854779464
