4,0.03766249580240245,0.03766249580240245
C,388.8662833703608,388.8662833703608
L,12187.768312783428,12187.768312783428
T,278.5872942754681,278.5872942754681

8,0.038837950219344206,0.038837950219344206
C,360.6080218486556,360.6080218486556
L,46682.987009189,46682.987009189
T,547.9533065799994,547.9533065799994

12,0.03987214698948454,0.03838853825009361
C,357.829740197918,369.58764896366654
L,108289.51640661126,109174.94848583452
T,840.5258442141443,839.0287582805082

16,0.04022485070471071,0.04022485070471071
C,358.56117867901844,358.56117867901844
L,194186.09613067273,194186.09613067273
T,1133.51104103319,1133.51104103319

20,0.038978085818797775,0.03748162797841929
C,379.1552177742494,386.4432281133806
L,303262.655516207,303262.843016207
T,1398.3812638008471,1398.3812638008471

