5,0.125094607076,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.124769797248,0.124769797248,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.124989989928,0.125159450625,0.125159450625,0.125159450625,0.124724735732,0.125159450625,0.125050507435,0.125050507435,0.125050507435,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125153243727,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625,0.125159450625
C,490.758028574,460.859746848,484.937182734,479.116336895,490.758028574,490.758028574,479.116336895,478.353369125,475.808887711,490.758028574,490.758028574,466.711677446,478.353369125,462.795409583,475.808887711,490.758028574,490.758028574,490.758028574,490.758028574,479.116336895,465.339890996,475.808887711,478.353369125,490.758028574,448.455087399,490.758028574,478.353369125,463.404228262,478.353369125,482.417483012,490.758028574,477.744550446,479.116336895,490.758028574,490.758028574,467.468342149,479.116336895,477.744550446,479.116336895,479.116336895,490.758028574,490.758028574,490.758028574,490.758028574,477.744550446,463.404228262,478.353369125,478.353369125,478.353369125,460.859746848,490.758028574,490.758028574,490.758028574,490.758028574,475.808887711,490.758028574,478.353369125,479.116336895,470.012823563,490.758028574,466.711677446,479.116336895,490.758028574,490.758028574,452.326412868,466.711677446,490.758028574,482.417483012,490.758028574,477.744550446,479.116336895,460.859746848,477.744550446,490.758028574,490.758028574,490.758028574,479.116336895,490.758028574,490.758028574,460.859746848,466.102858767,465.339890996,490.758028574,479.116336895,464.167196032,466.711677446,460.890831606,478.353369125,490.758028574,478.353369125,460.859746848,470.012823563,490.758028574,460.859746848,478.353369125,478.353369125,452.935231547,490.758028574,460.859746848,490.758028574
L,84254.3149801,88773.1382887,77752.7888075,79302.1673001,82143.3264775,81765.6068136,79302.1673001,88885.649591,76905.9611707,84254.3149801,79792.8211818,82654.0489526,86406.1122149,85881.3203579,86141.2525296,88509.3219703,84254.3149801,81061.7393328,87504.3086666,79302.1673001,79792.6961818,89614.8176304,83690.5778103,85625.2222118,89545.6692472,81645.8026829,86406.1122149,88409.4814401,90226.9474744,88613.6392317,82143.3264775,84254.2524801,87014.7564086,84254.3149801,86905.9432324,86564.0600596,80729.8707151,85537.7384541,79302.1673001,89750.6339871,86521.265152,84254.3149801,85600.7920893,82189.3076868,84254.2524801,85787.7227332,87618.2581663,86406.1122149,86740.4989031,90263.2031638,82368.8378867,90036.0968201,81934.1192182,86781.79455,84009.4530683,87871.2615259,76419.6900593,79776.8376569,86702.4696892,86258.7267291,84760.3322992,79302.1673001,82919.1656057,88304.5619215,88147.2421844,82184.8048448,82143.3264775,90808.9893569,86851.9362658,86628.1458567,79302.1673001,86143.1661794,89586.0590705,85889.6776751,81934.1192182,80931.556143,86703.3837373,87753.3351437,84254.3149801,84741.2195462,86338.9602184,86406.0497149,82143.3264775,79302.1673001,85266.2987272,81645.2504288,85391.831217,85303.2158282,82143.3264775,90965.9951207,87761.5490126,76419.6275593,80931.556143,90263.2031638,87996.970095,86542.0893045,86542.0893045,81645.8026829,84741.2195462,81934.1192182
T,17540.5270968,17500.4604289,17562.572308,17530.4321906,17592.236819,17709.5336865,17470.711009,17521.1442854,17579.2915417,17608.0713454,17431.6336566,17480.0905822,17476.5793844,17509.3582969,17497.0555272,17530.8416271,17629.9848982,17529.2715498,17566.4000441,17462.97163,17452.5216492,17549.5163536,17520.0021376,17571.2079415,17390.427326,17640.2462863,17490.7535582,17412.3559205,17390.3899219,17526.4954581,17607.7992649,17556.0895427,17507.5365309,17548.3501637,17549.9047613,17543.1927324,17550.487757,17551.4600297,17544.6063645,17397.8360695,17560.2029442,17548.3501637,17559.1810886,17571.3022765,17606.6830733,17624.5303508,17420.36738,17409.1188237,17446.3698424,17464.3131526,17573.1291161,17493.0299385,17596.8002098,17517.3660874,17586.4950779,17529.1772148,17507.9798091,17459.7119538,17447.5931958,17605.8069965,17434.6414739,17470.711009,17646.9301366,17546.2742075,17424.8250795,17475.2997998,17607.7992649,17497.6435137,17564.0631203,17440.4385535,17544.6063645,17490.7814334,17473.84485,17533.9396472,17612.3626556,17684.4656849,17521.8418102,17509.2550299,17614.4224524,17575.1872324,17445.0000854,17416.8582027,17681.6946204,17544.6063645,17421.5966521,17323.74029,17387.8056938,17575.3977515,17644.2186217,17395.2651313,17540.001183,17536.6132478,17698.6398587,17538.2085081,17602.6429907,17468.5679249,17468.5679249,17640.2462863,17649.0825879,17596.8002098

5,0.0465821851751,0.0465821851751,0.0465821851751,0.0465821851751,0.0465821851751,0.0459441910922,0.0459441910922,0.0463109532253,0.045623873903,0.046561646618,0.045215440332,0.0464573996658,0.0464409616664,0.0449342644492,0.0452357141038,0.0450301401475,0.0465821851751,0.0465015602512,0.0465821851751,0.0453717620208,0.0442980877529,0.0449328280076,0.0452972594141,0.0445864479832,0.0445864479832,0.0445864479832,0.0443909558131,0.0443909558131,0.0453641235196,0.0438706124612,0.0450453721224,0.0450453721224,0.0450453721224,0.0447566353385,0.0445233673893,0.0444419256388,0.0446680056657,0.0448220231783,0.0446476517853,0.0442635498865,0.0437365841848,0.0442635498865,0.0443279254551,0.0442648175946,0.0442648175946,0.0442648175946,0.044045565551,0.0446476517853,0.0446476517853,0.044586051916
C,458.371131884,433.537031294,440.145626595,438.749058455,427.132148467,412.760741525,440.145626595,447.723204387,445.966472435,457.608164114,466.711677446,427.740967146,421.101287087,460.890831606,466.711677446,433.537031294,454.307017996,436.838177411,451.762536583,465.948709675,436.081512708,458.371131884,448.486172157,451.762536583,432.952994306,451.178499595,447.114385708,422.4592159,407.47899028,490.758028574,452.550286044,470.012823563,445.966472435,449.24283686,422.4592159,465.948709675,451.787318274,445.966472435,460.127863836,442.659023251,440.145626595,408.696627638,428.497631849,454.307017996,419.939516178,448.486172157,445.966472435,460.890831606,439.382658825,415.280441247,412.760741525,464.191977723,466.711677446,440.145626595,448.486172157,425.760362018,460.890831606,464.191977723,421.101287087,445.203504664,454.307017996,439.357877134,472.532523285,400.356082076,438.749058455,452.550286044,451.787318274,464.191977723,440.145626595,458.371131884,445.966472435,457.608164114,442.659023251,448.486172157,454.307017996,455.0636827,460.890831606,426.344399005,458.371131884,439.536807916,460.890831606,454.307017996,444.594685985,464.191977723,460.127863836,436.081512708,465.948709675,482.417483012,440.145626595,445.966472435,457.608164114,465.948709675,460.890831606,425.196485732,450.999568813,448.486172157,472.532523285,464.954945494,442.659023251,448.486172157
L,89884.4626769,93670.2005557,92634.8958327,89721.4499309,92460.6262607,91270.696684,94523.2244314,89944.1757102,85562.9355375,88626.4124414,90568.400001,92115.6046977,87610.44596,92631.6684606,89991.0644951,91983.7631054,92947.9686752,90628.8259069,91117.6603907,85269.5566491,92924.7179286,84027.9179525,93042.1154423,89526.8646431,93489.168082,91543.1242753,91902.8641333,93763.3342329,91976.1913436,83759.1061976,92022.8033239,86784.4142519,87583.898791,93149.9185093,93230.1318176,86101.9558054,91940.0756974,87583.898791,85572.9004245,84350.242744,91856.915061,88411.4679227,92695.1508317,90568.462501,91282.6750723,91213.9193966,88644.3941375,91417.5255277,89713.0840454,91177.970126,89273.7579153,90210.6757145,85305.4379782,91983.4333574,93670.2630557,91212.0813025,92615.3383346,91198.1322103,87038.056347,92267.327946,87583.961291,91296.7955484,86764.3762506,83945.7000932,90736.3317573,92690.4434618,86615.5447609,90861.5788615,92115.4171977,89659.4813012,90160.2161373,90261.7279736,86728.8377727,93670.2630557,85562.9980375,87378.4516715,91903.1135203,90854.3931463,86766.5518843,93179.7340856,91194.2993985,91284.6210424,92785.4603315,90173.7336979,92181.1969409,91133.9479553,81395.4217199,86283.8464418,92634.8958327,89508.8712595,84620.3428565,87090.0798131,88195.5221172,92761.9702968,85536.5812703,92158.6391923,83572.9336821,88228.618879,88582.9381633,93042.1154423
T,994.223804114,945.727316504,908.938996611,1118.82673107,906.600489558,938.252608794,921.950888512,986.722028204,996.229373806,1064.07163135,1014.54834913,885.162568619,981.105040686,982.231105482,965.87931074,938.6937458,1004.15847916,1017.60477377,1026.25352774,1083.3952196,1003.62111077,1126.10713703,973.489902436,1090.56198496,964.150461037,967.801338361,1034.87296203,945.507786447,986.969594722,1091.80757475,948.709586562,1067.98415296,1010.80579811,979.359339983,951.075374526,1052.61671917,977.752189312,966.318382258,1002.91431823,1117.32491659,934.645469547,1043.89660982,1008.25042919,1024.78149816,941.485864652,962.408055478,996.181172131,956.215483352,1053.83816811,969.135543153,959.441300628,1066.39166415,1037.50731669,946.489124388,964.803320405,1018.24159035,938.092959587,967.121621784,1058.5212358,1027.67896023,966.318382258,962.057988273,1050.03162827,1097.14989506,1082.76216456,901.828545812,1075.48888768,969.12035473,885.162568619,1050.78174347,975.004964289,994.081503729,1091.61844365,964.803320405,1007.50035187,1115.66228667,1009.20524101,1079.01961354,1077.17386535,876.574763494,957.168963487,1009.58755055,960.879053879,1092.19034398,955.952275323,992.539263812,1151.90710266,1085.18908521,908.938996611,987.234725528,1078.69625732,1106.99046642,992.542728378,918.562448717,986.252334561,929.845834759,1062.94577825,986.682582152,1036.50922572,939.096847469

5,0.0407270373389,0.0402991907218,0.0402824020463,0.0382559531445,0.0380419595013,0.0380419595013,0.0397737442847,0.0386581109605,0.0386581109605,0.0386581109605,0.0382725789101,0.0373631842137,0.0373631842137,0.0375108654098,0.0367394138529,0.0367394138529,0.0378193688466,0.0373483365968,0.0373483365968,0.0372765171784,0.0372765171784,0.0372765171784,0.0372765171784,0.0369337700203,0.0369337700203,0.0369337700203,0.0351631283788,0.0355082455757,0.0367997686775,0.0372765171784,0.0372765171784,0.0367359980878,0.0369135399131,0.0368444912374,0.0368444912374,0.0363137579609,0.0350801701731,0.0363137579609,0.0363137579609,0.0363137579609,0.0363137579609,0.0363137579609,0.0354978370246,0.0353878734131,0.0354978370246,0.0354978370246,0.0349693116321,0.0346044077715,0.0348987672048,0.0348987672048
