0.66,0.0436403645576,0.0407101183969,0.0399488646298,0.0383758981337,0.0378460943737,0.0378460943737,0.0383758981337,0.0373517905212,0.0383758981337,0.0383758981337,0.0362293419305,0.0362293419305,0.0362293419305,0.036671624974,0.036671624974,0.036671624974,0.0371506314315,0.0371506314315,0.0371506314315,0.0368869440282,0.0368869440282,0.0371506314315,0.0371506314315,0.0388368975669,0.038224710474,0.0388368975669,0.0385397542729,0.0385397542729,0.0382899367412,0.0376633574061,0.0359956537977,0.0374048057573,0.0380934102606,0.0378247281417,0.0378247281417,0.0361333349586,0.0374526642324,0.0382059403516,0.0378756413173,0.0381400929526,0.0382059403516,0.0373282842748,0.0364379973103,0.0364379973103,0.0364379973103,0.0364379973103,0.0373282842748,0.0377977833638,0.0377977833638,0.0382233996103
C,460.890831606,454.307017996,458.371131884,470.012823563,458.371131884,445.966472435,464.191977723,448.486172157,440.145626595,455.851432162,454.307017996,451.787318274,461.672278001,440.145626595,438.927989237,453.698199317,444.209740483,444.594685985,456.390526756,458.371131884,437.625926873,448.658799873,466.711677446,457.608164114,456.999345435,429.036726444,470.012823563,456.999345435,443.985867306,455.0636827,457.608164114,470.012823563,470.012823563,464.191977723,451.941467365,440.145626595,470.012823563,451.787318274,470.012823563,442.837954033,435.472694029,458.371131884,444.594685985,455.851432162,460.890831606,451.787318274,439.382658825,464.191977723,457.608164114,454.307017996,460.890831606,470.012823563,466.711677446,455.851432162,470.012823563,449.267618552,439.382658825,482.417483012,456.999345435,466.711677446,432.952994306,464.191977723,457.608164114,423.215880604,470.012823563,443.446772712,470.012823563,470.012823563,470.012823563,449.267618552,449.421767643,470.012823563,444.594685985,457.608164114,464.191977723,457.608164114,456.999345435,476.596637173,482.417483012,448.486172157,457.608164114,432.344175627,470.012823563,478.353369125,458.371131884,445.357653756,431.805081033,474.07693745,470.775791333,447.877353478,460.890831606,458.371131884,470.012823563,435.472694029,457.608164114,445.966472435,456.999345435,451.787318274,456.999345435,436.254140424
L,86429.8173902,86938.6180661,88181.8325866,84154.6715453,87802.229959,84071.9002222,85641.1193297,88629.3943668,84300.4281053,86443.9261919,83344.1623632,80767.8412195,87484.1464825,87843.9094999,87090.8706075,86064.915336,89166.1942951,84645.31234,85039.0075036,88121.418062,85639.9291716,86352.1057842,82478.2869931,80767.9037195,85400.6013177,87966.7839441,85847.7533146,85976.9645077,80151.3300561,86994.7374983,83142.3764145,85929.7215033,88501.6237937,87361.7903981,87371.3118232,87788.7575059,87264.157308,82341.8763208,85641.1818297,86944.529974,88533.2618388,88346.5444813,85670.2794861,88638.2687522,86539.3271386,86635.1592344,87359.4450605,85377.427017,80689.7501202,84046.1261973,84300.0657675,85641.1818297,87063.1490281,84540.377671,85489.8418448,86956.1478375,85903.8342107,80229.2006506,85023.1038069,83080.6933698,89331.1271941,85333.1851099,81069.9677024,86525.9842769,85288.3850644,81859.600281,86244.7531054,85396.684326,85929.7215033,85407.7572818,87370.7299836,87255.7124478,85358.1083634,88459.0912737,83852.3817788,80409.717959,87886.3289572,84984.5214008,85640.6837068,86331.9932491,80767.9037195,83847.6298185,86986.2388741,85363.1827262,88045.251606,88422.8198408,85696.360178,84531.5093573,87322.3247632,88308.6236658,88003.5735797,88562.1844693,85835.3421776,86412.0659308,80767.9037195,84071.9002222,86049.5633803,81069.9052024,86040.3998675,86576.4059525
T,808.517313597,765.894475818,786.609854928,914.109665554,714.266978146,742.280265006,818.564126225,821.549338303,767.986737942,854.339031397,824.017890167,815.221658277,792.993173669,723.042043926,741.782458443,776.991241314,773.478278743,739.806883534,794.681702963,724.510167545,845.091483739,812.390854646,764.578285054,807.482279267,742.857729046,748.103171164,895.547294187,776.367117585,786.84330726,767.971066441,812.792972115,896.415804837,789.682328715,850.17750088,808.592263453,761.101490974,815.418654742,858.813690858,826.303505235,772.738083147,739.648256701,739.973451082,716.108632779,791.845780176,836.312699192,788.645020424,741.409545359,871.305540773,771.464583886,873.707863117,875.008432561,826.303505235,842.771713231,872.60290163,881.262884827,808.456457206,805.450708129,882.48380761,798.370538055,823.856152227,680.499493081,825.236343854,840.928131214,739.985481565,798.963194516,869.260433683,865.682057809,852.719520126,888.676425826,820.241162662,822.918379482,849.581292009,752.12632816,745.325641355,897.690923411,787.881347558,866.194753492,902.649657729,816.461278073,810.467491345,815.221658277,726.204683729,806.918831748,878.717090952,757.79105226,707.477093171,805.199952891,892.818537627,784.768652351,799.067665968,786.80796391,723.641656895,842.415541047,835.88749322,815.221658277,750.019644016,830.367381375,858.134781156,797.056643568,726.477198367

0.67,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.0381363126531,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.038156547799,0.0380209494914,0.0375007999685,0.0380220385041,0.038156547799,0.038156547799,0.0369396136628,0.0377856933185,0.0374244341062,0.0373708738105,0.0373708738105,0.0363141680602,0.0363141680602,0.0363141680602,0.0354997923841,0.0354997923841,0.0368544871671,0.0368544871671,0.0368544871671,0.0370306054931
C,464.167196032,419.939516178,453.698199317,484.937182734,443.985867306,419.176548408,456.974563743,464.191977723,478.353369125,469.988041872,452.935231547,470.775791333,404.227407545,419.176548408,432.344175627,464.191977723,472.532523285,479.116336895,464.167196032,431.581207857,450.390750134,456.390526756,437.986090684,465.339890996,414.118670339,479.116336895,425.735580326,470.775791333,425.735580326,445.357653756,436.254140424,421.69624813,461.64749631,460.890831606,423.240662295,470.775791333,469.988041872,423.240662295,442.229135354,452.326412868,468.256091611,437.377272005,461.64749631,430.408512893,423.6457685,427.51709397,417.419816456,477.744550446,439.921753419,423.240662295,465.339890996,482.417483012,436.838177411,441.441385893,444.594685985,478.353369125,490.758028574,438.165021467,426.344399005,452.326412868,404.381556636,429.645545123,464.167196032,469.988041872,464.191977723,466.711677446,464.731072317,453.306950748,428.28006174,470.775791333,424.433517962,490.758028574,430.433294584,474.07693745,456.974563743,469.404004884,421.69624813,430.433294584,463.404228262,472.532523285,436.229358732,464.191977723,431.556426166,433.561812985,411.420039834,457.583382422,425.760362018,454.454864021,460.890831606,478.353369125,416.632066994,406.747107267,444.594685985,452.326412868,437.986090684,425.581431235,464.167196032,453.698199317,444.569904294,445.178722973
L,77968.624721,83628.5670517,80909.35072,81094.9091239,81201.503297,83991.4130501,81420.2483832,82608.7868265,76287.6806642,75780.7877591,82090.1156802,81847.3591603,84290.1476062,84199.8287331,80312.2208927,80912.8388028,81145.1365238,77981.4033551,83987.746876,84144.7263798,75145.6132357,85831.9868973,82013.276923,80903.7369996,83959.3478078,82359.9802314,80978.0853351,82737.7511598,83715.9185666,84551.65217,80234.954452,84248.5185467,84035.4838709,83326.4468238,81253.9313683,81525.1914339,79622.1353855,84965.1618096,84824.2796296,82749.1145711,82655.4486337,81659.9557741,83220.5383479,83507.5350034,82725.510585,83508.3797096,82233.1177119,78005.0524612,83073.1145482,82029.461255,80617.0719961,82781.6022106,83936.3716249,82706.2180557,83131.9583895,79406.6065669,79188.6717802,82380.6037313,81765.1126813,80617.1344961,83716.0435666,82681.62105,83420.6212605,74010.7672478,82770.8963744,81714.54198,77428.7438527,84295.1850521,84265.943662,82444.8588179,84956.8994384,80483.1509357,84408.9011416,83722.4356052,76882.258296,85225.3279798,82540.2854149,83803.5270284,82374.8653313,78211.4546065,78839.4157345,82732.3972318,82413.2181646,84223.448626,83184.3982451,81863.4656438,80564.1395288,85031.2403854,82724.7383733,78397.8761091,85113.7704685,85361.773552,79100.9908997,80600.7904729,84380.0468991,85035.4742723,81880.5805337,83415.5893289,80695.465036,81863.5281438
T,885.208490029,645.672844599,717.457301165,854.446919044,766.077548582,694.694121826,854.562408621,718.943695397,919.17264654,907.652218404,848.697155824,797.577692886,710.201920221,761.777702798,672.650444689,733.525153617,836.530764151,880.513291496,967.827777102,862.714677899,956.661867026,840.488691776,890.997822234,897.869800907,663.635458617,859.85105025,778.763687595,814.861990005,678.472681413,762.141457178,854.644103969,734.508817818,800.570584196,868.784813368,763.21898144,821.820516322,824.723779339,715.279283888,730.414406511,830.561994206,813.079492379,813.079217533,824.254417557,733.161842349,854.066148721,727.303364319,659.320759522,945.747938366,789.517061877,724.758800421,764.524153808,820.130689294,681.359826572,793.401496313,775.528042046,893.195531784,899.984898326,718.594283479,764.078036523,764.524153808,678.472681413,765.97558877,883.982947244,924.964163188,695.321019057,799.014638839,848.708858187,782.036267137,761.163579049,788.518352428,725.765536257,898.932783521,703.875504153,872.000186965,875.543058857,879.549230548,821.028550941,704.879547078,851.761723119,940.129166975,746.045388751,857.850428477,838.945141994,732.254026463,744.206436024,834.319023568,794.997868005,836.414509955,793.069072373,1023.93192525,739.121407578,711.029021472,860.808038174,803.341944173,835.712705408,771.788648282,850.567893741,855.782584936,793.51764403,834.319023568

0.68,0.0409077354097,0.0409077354097,0.0409077354097,0.0409077354097,0.0409077354097,0.0409077354097,0.0409077354097,0.0409077354097,0.0409077354097,0.0401721013204,0.0393729012446,0.0394590084672,0.0394590084672,0.0394590084672,0.0394590084672,0.038815510224,0.038815510224,0.038815510224,0.0390692352711,0.0390692352711,0.0393191746295,0.0391352500814,0.0391456136646,0.0384874219547,0.038815510224,0.038815510224,0.038815510224,0.0392353624659,0.038620569068,0.039279999669,0.0392353624659,0.036468819239,0.036468819239,0.0369618033923,0.0384874219547,0.0384874219547,0.0371035483277,0.0368739686898,0.0368739686898,0.0368739686898,0.038815510224,0.038620569068,0.0384432602918,0.0384432602918,0.038815510224,0.039279999669,0.039279999669,0.0375385945497,0.0375385945497,0.037700790113
