0.0398782710261,0.0397259540263,0.0397259540263,0.0397259540263,0.0397259540263,0.0397259540263,0.0397259540263,0.0381379303257,0.0381379303257,0.0376410010443,0.0376410010443,0.0376410010443,0.0376410010443,0.0376410010443,0.036304240482,0.0370522717157,0.0370522717157,0.0392419832786,0.0392252309051,0.0392252309051
434.709726258,426.369180697,426.369180697,426.369180697,426.369180697,426.369180697,426.369180697,411.420039834,411.420039834,451.178499595,451.178499595,451.178499595,451.178499595,451.178499595,414.727489018,414.727489018,414.727489018,445.966472435,409.638526191,409.638526191
93544.5158611,94016.1779059,94016.1779059,94016.1779059,94016.1779059,94016.1779059,94016.1779059,93819.6659369,93819.6659369,93013.1000099,93013.1000099,93013.1000099,93013.1000099,93013.1000099,93496.285797,93598.8023729,93598.8023729,94007.0264049,91528.0673383,91528.0673383
729.035370969,709.334451574,709.334451574,709.334451574,709.334451574,709.334451574,709.334451574,655.227068916,655.227068916,683.68486265,683.68486265,683.68486265,683.68486265,683.68486265,652.93162086,666.464859452,666.464859452,722.630153817,674.968863081,674.968863081

0.0424111475101,0.0383486314259,0.0396700085513,0.0370788485195,0.0378804056204,0.0372012046705,0.0366419619414,0.0364903492965,0.0363135442395,0.0356386447889,0.0352330308847,0.0356162441856,0.0352330308847,0.0354724667182,0.0353148145196,0.0352330308847,0.0352330308847,0.0352330308847,0.034856897234,0.0347633667426
436.862959102,392.778504284,379.765026156,437.625926873,431.196262354,420.548334857,414.118670339,411.059876022,411.598970616,397.437579215,397.437579215,419.400421584,397.437579215,405.778124777,410.451057343,397.437579215,397.437579215,397.437579215,384.424101087,397.437579215
90735.9257218,93525.5192744,93564.0725529,93123.6137421,90128.9671615,93773.1191025,92953.2312233,93778.5739576,93399.1681223,93399.5431223,93387.6078814,92623.5391976,93387.6078814,93387.4203814,93012.5634252,93387.6078814,93387.6078814,93387.6078814,92987.2616129,92987.0741129
787.852629807,654.427776629,653.121570034,676.237054173,685.04996957,661.511436478,647.627269183,677.037131325,628.830550541,628.830550541,621.664799579,655.712094968,621.664799579,621.664799579,634.297584016,621.664799579,621.664799579,621.664799579,613.08498396,613.08498396

0.0411451867567,0.0391879087124,0.0385823330447,0.0398255181297,0.038908049648,0.0370571760963,0.0382481863228,0.0397461617922,0.0369986838032,0.0367745297564,0.0358119500147,0.0370160494882,0.0382905826939,0.0347633667426,0.0378726450764,0.0363689971417,0.0369663290152,0.0367042050132,0.0372650322376,0.0355807571573
396.674611445,352.590156627,431.196262354,403.842462042,418.791602905,422.092749022,428.676562632,428.676562632,365.603634755,381.879619673,422.092749022,444.209740483,379.156207477,397.437579215,371.206910485,350.461705474,397.437579215,398.585492488,366.751548028,340.185497177
93350.5980985,93046.2243656,90269.4542638,90981.3431938,92173.0067443,93545.3686793,89671.7205484,89441.7318407,93094.6846418,92447.3987985,93237.172292,91408.2258237,93145.8159394,92987.0741129,92579.2054061,92629.3428421,93689.0251446,92153.6627752,92736.4359208,92378.450733
719.123805572,644.881977882,697.858023911,682.143792228,693.515691595,660.811016973,687.901021437,714.650117704,620.908676992,632.861455392,638.373732366,692.704380635,629.243790189,613.08498396,626.962387346,595.417800954,652.482136336,632.896833089,600.775932648,584.109955454

0.0407956599243,0.0396326638426,0.0388471626521,0.0379680422853,0.0364173517089,0.0364173517089,0.0361013859717,0.0361013859717,0.0352847653343,0.0351643968195,0.03499972447,0.0345910581496,0.034357457441,0.034357457441,0.034357457441,0.034357457441,0.034357457441,0.034357457441,0.034357457441,0.034357457441
428.676562632,394.10534834,379.943956939,418.182784226,418.791602905,418.791602905,418.791602905,418.791602905,418.791602905,405.778124777,405.778124777,405.778124777,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215
93016.5998517,93201.445505,93388.8251633,92995.525032,93169.5819281,93169.5819281,93676.7337592,93676.7337592,92747.2517662,93247.6737033,92986.8866129,92976.9862694,92977.1737694,92977.1737694,92977.1737694,92977.1737694,92977.1737694,92977.1737694,92977.1737694,92977.1737694
736.58815301,655.952866925,655.844192392,676.594221359,649.883705498,649.883705498,644.630279939,644.630279939,629.358746293,616.162422398,613.08498396,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998

0.0549574283394,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.0364945580721,0.0364945580721
469.404004884,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,377.027756324,400.713943641,400.713943641
84257.0924628,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92767.9122729,92767.9122729
1039.0041317,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,622.395401044,622.395401044

0.0398782710261,0.0397259540263,0.0397259540263,0.0397259540263,0.0397259540263,0.0397259540263,0.0397259540263,0.0381379303257,0.0381379303257,0.0376410010443,0.0376410010443,0.0376410010443,0.0376410010443,0.0376410010443,0.036304240482,0.036304240482,0.036304240482,0.036304240482,0.036304240482,0.036304240482
0.0424111475101,0.0383486314259,0.0383486314259,0.0370788485195,0.0370788485195,0.0370788485195,0.0366419619414,0.0364903492965,0.0363135442395,0.0356386447889,0.0352330308847,0.0352330308847,0.0352330308847,0.0352330308847,0.0352330308847,0.0352330308847,0.0352330308847,0.0352330308847,0.034856897234,0.0347633667426
0.0411451867567,0.0391879087124,0.0385823330447,0.0385823330447,0.0385823330447,0.0370571760963,0.0370571760963,0.0370571760963,0.0369986838032,0.0367745297564,0.0358119500147,0.0358119500147,0.0358119500147,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426
0.0407956599243,0.0396326638426,0.0388471626521,0.0379680422853,0.0364173517089,0.0364173517089,0.0361013859717,0.0361013859717,0.0352847653343,0.0351643968195,0.03499972447,0.0345910581496,0.034357457441,0.034357457441,0.034357457441,0.034357457441,0.034357457441,0.034357457441,0.034357457441,0.034357457441
0.0549574283394,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.036542780221,0.0364945580721,0.0364945580721
