0.8571428571428571,0.03766572044526612,0.03741946324399796
C,405.2843948867604,405.2843948867604
L,65691.37278533303,62131.98666344725
T,655.9481584366011,648.5476604786236

0.7142857142857143,0.037894484532515586,0.036172921178200736
C,405.2843948867604,388.42881573704636
L,68748.29102908309,68181.73404984796
T,655.1042125451867,591.6459342496698

0.5714285714285714,0.03801212087036372,0.03801212087036372
C,405.2843948867604,405.2843948867604
L,63881.355522121434,63881.355522121434
T,642.9703106098003,642.9703106098003

0.42857142857142855,0.04128402122466138,0.0411840317947272
C,393.5264861210119,393.5264861210119
L,58581.81779110147,58571.15586916771
T,661.935196326174,660.3217374145904

0.2857142857142857,0.039031037172371164,0.039031037172371164
C,388.8662833703608,388.8662833703608
L,57832.47450248377,57832.47450248377
T,645.0195490957808,645.0195490957808

