1,0.07720338734436911,0.0756436036188664
C,396.01079692396354,405.2843948867604
L,58200.090975513536,60984.255517620586
T,1943.7014500463267,1965.4399230233535

5,0.04469856383210145,0.04469856383210145
C,396.01079692396354,396.01079692396354
L,53990.769360308936,53990.769360308936
T,764.6880730227795,764.6880730227795

9,0.03881482965713199,0.03881482965713199
C,390.99536777955495,390.99536777955495
L,59957.17029245358,59957.17029245358
T,632.949688059972,632.949688059972

13,0.036204201522770374,0.036093788327301944
C,376.4158584629281,405.2843948867604
L,59317.07667812539,58117.85848822262
T,566.9883072056484,593.1798031599774

17,0.03756496421508663,0.03364082974149669
C,405.2843948867604,405.2843948867604
L,57576.32279995131,53232.782530866534
T,609.9277505446352,542.7983121655157

