4,0.03832661427900406
C,164.0
L,58527.76390594887
T,596.6691958074044

8,0.03820372041855655
C,336.0
L,59671.58313199296
T,586.024439704751

12,0.03799493321870169
C,528.0
L,58023.80539304655
T,614.9144491719148

16,0.03920710944923788
C,704.0
L,59435.07443503242
T,635.8557095633479

20,0.0392927846472289
C,880.0
L,60499.11833265092
T,638.2450458271418

