2,0.04084184915946785,0.04084184915946785
C,386.5902135372736,386.5902135372736
L,60505.62591549706,60505.62591549706
T,644.3532916627533,644.3532916627533

3,0.03950247001730967,0.03950247001730967
C,386.4432281133806,386.4432281133806
L,60341.22270599959,60341.22270599959
T,632.0469920413724,632.0469920413724

4,0.03738918638788578,0.03738918638788578
C,395.86381150007054,395.86381150007054
L,57394.01950624068,57394.01950624068
T,603.9876905864879,603.9876905864879

5,0.03906645535373997,0.0380409998809943
C,405.2843948867604,374.57725626315533
L,56347.573273142996,58509.31495506342
T,647.9586478530564,599.5223034190676

6,0.03738670918570253,0.03738670918570253
C,388.8662833703608,388.8662833703608
L,58593.63359568414,58593.63359568414
T,591.210162851453,591.210162851453

