4,0.03835990688164894,0.03731569940602531
C,398.1398813331577,396.01079692396354
L,7772.209043661207,8056.855996506525
T,225.96573796030046,219.47717738592874

8,0.0385966829157603,0.036654637227377475
C,377.46360099836966,386.7371989611666
L,31611.226935737923,31547.872150476338
T,447.5004383849749,424.54668346808216

12,0.03742074972814821,0.03742074972814821
C,384.252888158215,384.252888158215
L,71366.17965020819,71366.17965020819
T,637.3496716919266,637.3496716919266

16,0.03852409996045735,0.03827576254483193
C,398.1398813331577,388.57580116093936
L,126845.57254043363,128915.3935579446
T,909.3190803967663,879.1665956870182

20,0.037393632327118016,0.03634336518806211
C,377.46360099836966,383.8508542259523
L,197931.0421804619,188778.16176375322
T,1084.0595052068022,1064.4000022978191

