4,0.0385840268020377,0.03731362293377173
C,396.01079692396354,396.01079692396354
L,12875.114750551518,13100.960976204191
T,292.3834069677756,283.190049848914

8,0.03895427356002901,0.038848145898961385
C,386.0914903579877,393.5264861210119
L,51809.46547538911,52486.092380984745
T,573.379623495126,586.4907926857584

12,0.03812567411204342,0.03812567411204342
C,382.97940759768795,382.97940759768795
L,110910.62611155151,110910.62611155151
T,863.1652955710481,863.1652955710481

16,0.03657207708584781,0.03657207708584781
C,405.2843948867604,405.2843948867604
L,198931.46502498863,198931.46502498863
T,1136.1279991358597,1136.1279991358597

20,0.03846530044402017,0.03804111296951305
C,405.2843948867604,405.2843948867604
L,316544.7584062136,316907.62948976137
T,1495.9390288048892,1479.5841549786016

