6,0.03871459689568838,0.03845411988012408
C,470.22742301238367,492.71879863398703
L,93408.95907184595,101719.53271644391
T,768.0422370410643,805.974860101611

7,0.04013882371339837,0.04013882371339837
C,581.9226752332814,581.9226752332814
L,153712.01315638548,153712.01315638548
T,1019.2357242544263,1019.2357242544263

8,0.04184163146323141,0.03893087496491751
C,691.3073561304114,724.481150034354
L,189135.91867560323,196687.820328982
T,1191.8271851669208,1138.5091148156373

9,0.039820591920340376,0.039820591920340376
C,759.8585317232566,759.8585317232566
L,238064.02333466007,238064.02333466007
T,1232.9702018142134,1232.9702018142134

10,0.04081993295612336,0.04081993295612336
C,866.2459461690701,866.2459461690701
L,269501.7611094285,269501.7611094285
T,1345.1010502400588,1345.1010502400588

