4,0.04567635808541855,0.04567635808541855
C,398.1398813331577,398.1398813331577
L,59866.78328368004,59866.78328368004
T,799.3627669502293,799.3627669502293

8,0.03726090474660641,0.03595624246110739
C,390.41440336071213,405.2843948867604
L,57394.08200624068,58166.65460473076
T,597.1451064608027,596.1780514118716

12,0.03493929994541733,0.03450575273403469
C,370.0106685895148,405.2843948867604
L,59433.30990182421,58101.61667041184
T,533.999989850078,557.368691591963

16,0.03369982666634324,0.03369982666634324
C,378.94697680438503,378.94697680438503
L,59321.50502551198,59321.50502551198
T,496.0685301695771,496.0685301695771

20,0.03204634265444672,0.03204634265444672
C,397.84939912373625,397.84939912373625
L,56058.69464126688,56058.69464126688
T,493.4884865386026,493.4884865386026

