0.24444444444444444,0.036389587148840635,0.036389587148840635
C,405.2843948867604,405.2843948867604
L,54268.150141283564,54268.150141283564
T,603.9876905864879,603.9876905864879

0.28888888888888886,0.04128507112743976,0.04039299573445146
C,396.01079692396354,398.1398813331577
L,51956.05755767587,50454.11022232206
T,669.0649086411169,656.0609704610338

0.3333333333333333,0.0394325224347909,0.038322969526885034
C,397.84939912373625,405.2843948867604
L,44999.99623175119,41438.82452557379
T,638.1959943944679,630.9634020797191

0.37777777777777777,0.0396289792183242,0.0396289792183242
C,345.59104489871424,345.59104489871424
L,46373.462465257384,46373.462465257384
T,590.6985056677676,590.6985056677676

0.4222222222222222,0.042337535250917616,0.040581035018299315
C,377.16963015058366,364.86619066704395
L,38416.91894003739,44960.36246109609
T,652.6835932975539,607.1677122186376

