4,0.03780492621759743,0.03772959537700304
C,393.5264861210119,405.2843948867604
L,12433.44703281179,12745.26026792734
T,284.0319997839649,293.62684212322637

8,0.03785510472365526,0.03748381317486655
C,405.2843948867604,354.7176574376182
L,51947.22929980966,50129.8788482999
T,590.1489734119841,542.962373909597

12,0.038368658128885826,0.03799306287996836
C,390.70488557013357,405.2843948867604
L,117422.82213065847,105797.62099527655
T,856.6815667704539,881.2282739550695

16,0.0386164620192366,0.0386164620192366
C,372.3011864300681,372.3011864300681
L,197411.23780989394,197411.23780989394
T,1095.9066131599989,1095.9066131599989

20,0.03804225848447378,0.03700392201095263
C,386.7371989611666,386.7371989611666
L,327604.50091325794,324002.0968266
T,1424.1476552948436,1383.9049357344827

