4.0,0.06022168448887346,0.0597529478525332
C,377.46360099836966,398.1398813331577
L,60597.197009236465,59731.95680515649
T,965.3859128647312,973.5128784399799

8.0,0.04038421699438733,0.0395106415384852
C,396.01079692396354,405.2843948867604
L,56381.82850712942,53940.18541359788
T,651.6067439666891,653.051215948504

12.0,0.03298130992459399,0.03298130992459399
C,396.01079692396354,396.01079692396354
L,56058.69464126688,56058.69464126688
T,531.9046104146512,531.9046104146512

16.0,0.030065662538321936,0.030065662538321936
C,397.84939912373625,397.84939912373625
L,56379.543785429465,56379.543785429465
T,487.11246187503286,487.11246187503286

20.0,0.027721266100504544,0.027721266100504544
C,405.2843948867604,405.2843948867604
L,59851.016924710006,59851.016924710006
T,462.10925643972064,462.10925643972064

