0.8571428571428571,0.03219879645110614,0.03219879645110614
C,372.49497939246646,372.49497939246646
L,49308.58352381422,49308.58352381422
T,428.76403511006225,428.76403511006225

0.7142857142857143,0.0344147372290837,0.03272846722246537
C,405.2843948867604,381.72176981675807
L,46773.31676970239,48834.64698562761
T,495.4332280539756,440.99926727426475

0.5714285714285714,0.03216151272819938,0.03216151272819938
C,397.84939912373625,397.84939912373625
L,46406.148747589374,46406.148747589374
T,445.177741676384,445.177741676384

0.42857142857142855,0.036909545753727485,0.036909545753727485
C,386.4432281133806,386.4432281133806
L,46665.26455991871,46665.26455991871
T,504.70819226590584,504.70819226590584

0.2857142857142857,0.03704354402686605,0.03654495420142431
C,381.4312876073366,379.44569998367086
L,43768.0444242038,43970.87085600122
T,520.7519979238275,511.71193043343214

