4,0.03854208863480172,0.03727544117263281
C,176.0,180.0
L,59281.51690650307,56725.94007929701
T,624.9289509779209,618.5900675502343

8,0.03868653387315404,0.03868653387315404
C,344.0,344.0
L,60005.75889259961,60005.75889259961
T,610.8403933133003,610.8403933133003

12,0.03827126478947151,0.03827126478947151
C,528.0,528.0
L,53990.769360308936,53990.769360308936
T,615.6953693847684,615.6953693847684

16,0.03823710887338218,0.037927108380089745
C,672.0,704.0
L,59543.722848689766,59153.230041433446
T,613.1068281900289,614.8411815268224

20,0.03781220297494356,0.03781220297494356
C,900.0,900.0
L,60619.07970697146,60619.07970697146
T,631.0181695577297,631.0181695577297

