4,0.038036641714471055
C,405.2843948867604
L,12373.576116693817
T,295.2890564122124

8,0.03749693326947305
C,397.84939912373625
L,50714.10926641748
T,569.8654953466202

12,0.03751794254265119
C,382.97940759768795
L,117384.91438568974
T,853.5718096043198

16,0.03891488313099439
C,390.70488557013357
L,188867.0908876777
T,1148.5507999381605

20,0.03803687134400919
C,393.5264861210119
L,324393.8400954344
T,1434.1816682043088

