1,0.03864616577380225,0.03826571439607172
C,44.0,40.0
L,60643.65653782746,62758.45861769972
T,627.8753977343388,591.5804207417763

101,0.03705718982008623,0.03705718982008623
C,4545.0,4545.0
L,54000.25173788512,54000.25173788512
T,612.5525975613775,612.5525975613775

201,0.0377498647911738,0.0377498647911738
C,8844.0,8844.0
L,60094.83249320506,60094.83249320506
T,612.8179297806008,612.8179297806008

301,0.03867432780265989,0.03846503538280331
C,12642.0,13244.0
L,58022.97450370752,58805.2246047309
T,600.7159451318655,623.2414577493024

401,0.03746764363214042,0.03746764363214042
C,16842.0,16842.0
L,59839.58785138265,59839.58785138265
T,583.6006608237063,583.6006608237063

