4,0.04816424859713034,0.04816424859713034
C,405.2843948867604,405.2843948867604
L,58718.785187963025,58718.785187963025
T,877.5755546816558,877.5755546816558

8,0.0409785095528191,0.039077250443919166
C,405.2843948867604,405.2843948867604
L,56079.55588658439,60561.84430840054
T,691.575620455155,663.7527870714212

12,0.036262562797051055,0.03527054486577474
C,396.01079692396354,405.2843948867604
L,53232.720030866534,53232.782530866534
T,577.8742070349665,577.8742070349665

16,0.03683249305028272,0.0357986655838346
C,405.2843948867604,396.01079692396354
L,58619.71384419027,58023.80539304655
T,600.3191111065568,567.1313825923063

20,0.03432061465890551,0.03432061465890551
C,405.2843948867604,405.2843948867604
L,56269.63031230428,56269.63031230428
T,553.1131611655734,553.1131611655734

