6,0.0354359916179,0.0354359916179,0.0354359916179,0.0349790319766,0.0349790319766,0.0349790319766,0.0349790319766,0.0349790319766,0.0349790319766,0.0349790319766,0.0349790319766,0.0347203712364,0.0347203712364,0.0347203712364,0.0347203712364,0.0347203712364,0.0347203712364,0.0347203712364,0.0342310544685,0.0342310544685,0.0342310544685,0.0339831185645,0.0339831185645,0.0339831185645,0.0339831185645,0.0339831185645,0.0339831185645,0.0339831185645,0.0339831185645,0.0339831185645,0.0339831185645,0.0339831185645,0.0339831185645,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433,0.0328816092433
C,487.017503656,487.017503656,487.017503656,495.680963194,495.680963194,495.680963194,495.680963194,495.680963194,495.680963194,495.680963194,495.680963194,485.256908873,485.256908873,485.256908873,485.256908873,485.256908873,485.256908873,485.256908873,482.737209151,482.737209151,482.737209151,469.723731023,469.723731023,469.723731023,469.723731023,469.723731023,469.723731023,469.723731023,469.723731023,469.723731023,469.723731023,469.723731023,469.723731023,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793,481.519571793
L,146828.549909,146828.549909,146828.549909,143090.521365,143090.521365,143090.521365,143090.521365,143090.521365,143090.521365,143090.521365,143090.521365,145816.873723,145816.873723,145816.873723,145816.873723,145816.873723,145816.873723,145816.873723,146225.913397,146225.913397,146225.913397,145872.275928,145872.275928,145872.275928,145872.275928,145872.275928,145872.275928,145872.275928,145872.275928,145872.275928,145872.275928,145872.275928,145872.275928,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361,157633.511361
T,834.588910856,834.588910856,834.588910856,793.359796685,793.359796685,793.359796685,793.359796685,793.359796685,793.359796685,793.359796685,793.359796685,794.760547611,794.760547611,794.760547611,794.760547611,794.760547611,794.760547611,794.760547611,805.003737011,805.003737011,805.003737011,776.625385993,776.625385993,776.625385993,776.625385993,776.625385993,776.625385993,776.625385993,776.625385993,776.625385993,776.625385993,776.625385993,776.625385993,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415,759.044876415

7,0.0336242141849,0.0336242141849,0.0336242141849,0.0336242141849,0.0336242141849,0.0336242141849,0.0336242141849,0.0336242141849,0.0336242141849,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879,0.0322774247879
C,590.96027548,590.96027548,590.96027548,590.96027548,590.96027548,590.96027548,590.96027548,590.96027548,590.96027548,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504,564.869058504
L,195801.041802,195801.041802,195801.041802,195801.041802,195801.041802,195801.041802,195801.041802,195801.041802,195801.041802,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045,219445.218045
T,992.175169433,992.175169433,992.175169433,992.175169433,992.175169433,992.175169433,992.175169433,992.175169433,992.175169433,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533,923.955082533

