0.1,1.2338762394,1.13456024348,1.13456024348,1.08879747081,1.08879747081,1.06713157802,1.06713157802,1.00923037143,1.00923037143,1.00923037143,1.00923037143,1.00923037143,1.00923037143,0.969192919223,0.969192919223,0.969192919223,0.969192919223,0.969192919223,0.969192919223,0.969192919223,0.969192919223,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507,0.959957737507
C,364.598315184,386.156051348,386.156051348,356.257769622,356.257769622,377.815505786,377.815505786,386.156051348,386.156051348,386.156051348,386.156051348,386.156051348,386.156051348,347.91722406,347.91722406,347.91722406,347.91722406,347.91722406,347.91722406,347.91722406,347.91722406,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622,356.257769622
L,93000.1445715,93111.928772,93111.928772,92740.5083603,92740.5083603,101008.810628,101008.810628,101315.456137,101315.456137,101315.456137,101315.456137,101315.456137,101315.456137,101009.461186,101009.461186,101009.461186,101009.461186,101009.461186,101009.461186,101009.461186,101009.461186,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686,101009.398686
T,20831.324207,19241.4379647,19241.4379647,17901.5972777,17901.5972777,18106.1942836,18106.1942836,17290.0728283,17290.0728283,17290.0728283,17290.0728283,17290.0728283,17290.0728283,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413,15950.2321413

10.1,0.03913955121,0.038345153193,0.0377700443974,0.0371574051923,0.0369967117237,0.0369967117237,0.0364524342139,0.0364524342139,0.0362586986521,0.0361977050142,0.0351058134789,0.0351058134789,0.0351058134789,0.0351058134789,0.0351058134789,0.0351058134789,0.0341647988598,0.0341647988598,0.0341647988598,0.0341647988598,0.0341647988598,0.0341647988598,0.0340620433364,0.0340620433364,0.0338600593081,0.0338600593081,0.0338600593081,0.0338600593081,0.0338600593081,0.0338600593081,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0338432771029,0.0337969338429,0.0337969338429,0.0337969338429,0.0337969338429,0.0337969338429
C,465.736391888,455.851432162,414.291298055,447.877353478,428.522413541,428.522413541,420.311235379,420.311235379,418.791602905,395.50191648,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,410.451057343,410.451057343,410.451057343,410.451057343,410.451057343,410.451057343,410.451057343,410.451057343,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,423.464535472,423.464535472,423.464535472,423.464535472,423.464535472
L,90092.2526443,91628.4746662,92590.3925041,93209.500359,93950.542523,93950.542523,99960.4779277,99960.4779277,93149.8159156,92237.8839145,102006.064452,102006.064452,102006.064452,102006.064452,102006.064452,102006.064452,98988.8156619,98988.8156619,98988.8156619,98988.8156619,98988.8156619,98988.8156619,101461.285258,101461.285258,100648.64835,100648.64835,100648.64835,100648.64835,100648.64835,100648.64835,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.813208,100651.625708,100651.625708,100651.625708,100651.625708,100651.625708
T,766.794417799,712.376907058,683.226741574,696.456798157,694.178864226,694.178864226,667.802245088,667.802245088,647.037396338,625.27315555,657.424154574,657.424154574,657.424154574,657.424154574,657.424154574,657.424154574,637.633500952,637.633500952,637.633500952,637.633500952,637.633500952,637.633500952,617.84965931,617.84965931,613.607091177,613.607091177,613.607091177,613.607091177,613.607091177,613.607091177,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717,632.816652717

