1,0.0399791280301,0.0399791280301,0.0399791280301,0.0399791280301,0.0399791280301,0.0399791280301,0.0376165057433,0.0399791280301,0.0390444589132,0.0390444589132,0.0382176888349,0.0382176888349,0.0382176888349,0.0391418680505,0.03770544191,0.03770544191,0.0391903412094,0.0375537249975,0.0375537249975,0.0365533723793,0.0365533723793,0.0374040299019,0.0381911555058,0.0381911555058,0.0392066508338,0.03888581699,0.0388199108706,0.0388199108706,0.0381002570009,0.0398958209888,0.0392410313828,0.0385211962048,0.0385211962048,0.0398098504593,0.0398452433162,0.0398452433162,0.0397361630609,0.0397361630609,0.0391694826519,0.0380059512721,0.0385409101449,0.0385409101449,0.0388902714936,0.0377104575622,0.0377104575622,0.0377104575622,0.0377104575622,0.0375581243439,0.0375581243439,0.0375581243439,0.0375581243439,0.0378241129198,0.0375252953743,0.0388093172733,0.0388364939909,0.0388364939909,0.038440282101,0.038597963659,0.0380395081691,0.0387285031853
C,37.0,37.0,37.0,37.0,37.0,37.0,37.0,43.0,39.0,39.0,40.0,40.0,40.0,41.0,39.0,39.0,39.0,38.0,38.0,37.0,37.0,37.0,38.0,38.0,41.0,36.0,37.0,37.0,37.0,37.0,38.0,38.0,38.0,37.0,35.0,35.0,38.0,38.0,37.0,37.0,37.0,37.0,38.0,34.0,34.0,34.0,34.0,36.0,36.0,36.0,36.0,37.0,38.0,40.0,41.0,41.0,38.0,37.0,38.0,38.0
L,91076.3545679,91076.3545679,91076.3545679,91076.3545679,91076.3545679,91076.3545679,92998.2711538,87510.4544251,92126.0843787,92126.0843787,87665.229518,87665.229518,87665.229518,91990.1896681,93170.1118526,93170.1118526,92856.1671185,93125.8358914,93125.8358914,93069.2289706,93069.2289706,93295.0612211,92120.9004917,92120.9004917,89214.4274631,93360.1255652,93876.0554526,93876.0554526,93152.3551242,93351.2704219,90565.4169481,93152.4176242,93152.4176242,92304.30997,92493.3049557,92493.3049557,89999.3043705,89999.3043705,93890.4156725,93419.1775501,92944.7674979,92944.7674979,92517.0766309,93011.5183731,93011.5183731,93011.5183731,93011.5183731,92999.7695715,92999.7695715,92999.7695715,92999.7695715,93739.9563915,92374.7452262,90064.8697601,90018.8094961,90018.8094961,90971.0853203,92374.8077262,92374.7452262,91763.8451523
T,698.56452686,698.56452686,698.56452686,698.56452686,698.56452686,698.56452686,650.678343199,800.340094184,704.99144247,704.99144247,696.019380226,696.019380226,696.019380226,715.325678808,660.721510449,660.721510449,708.227360419,669.487814674,669.487814674,632.343159432,632.343159432,647.236513282,669.449272591,669.449272591,703.343695324,652.433650442,672.211231107,672.211231107,648.599814457,690.401449013,675.682251238,676.07034651,676.07034651,688.037006237,668.909818487,668.909818487,694.758255138,694.758255138,678.276298655,657.75133945,666.625021021,666.625021021,671.239145727,624.067120481,624.067120481,624.067120481,624.067120481,640.292072513,640.292072513,640.292072513,640.292072513,644.366382326,647.567554425,697.986530673,697.360416395,697.360416395,672.886471327,656.441235995,656.441235995,678.577518103

101,0.0421590221011,0.0421590221011,0.0402302167207,0.0404400800932,0.0404400800932,0.0415768465036,0.041538215508,0.0410392091354,0.0401239040604,0.0410392091354,0.0415469697065,0.0404343047304,0.0404343047304,0.0392869685579,0.0392869685579,0.0392869685579,0.0401317481195,0.0401317481195,0.0393258407941,0.0393258407941,0.0393258407941,0.0393258407941,0.0393258407941,0.039180095528,0.03802495563,0.0398417908581,0.0398417908581,0.0392299948783,0.0394765509459,0.0396022920031,0.039246278624,0.0381754420187,0.0379320057664,0.0365286953915,0.0365286953915,0.0370503597384,0.037503617443,0.037503617443,0.0369901712517,0.0379665196739,0.0379665196739,0.0379320057664,0.0369114741086,0.037251155263,0.0375950713003,0.0367679181529,0.0358349428371,0.0358349428371,0.0358349428371,0.037134461929,0.037134461929,0.037134461929,0.0372679393773,0.037134461929,0.0367679181529,0.0368994733478,0.0368994733478,0.0373828236485,0.0364277279742,0.0367679181529
C,4343.0,4343.0,4141.0,4040.0,4040.0,4242.0,4040.0,4242.0,4141.0,4242.0,4242.0,4040.0,4040.0,4040.0,4040.0,4040.0,4242.0,4242.0,3838.0,3838.0,3838.0,3838.0,3838.0,4040.0,3838.0,3939.0,3939.0,4141.0,4141.0,4040.0,4040.0,3939.0,4141.0,4040.0,4040.0,3939.0,4141.0,4141.0,4040.0,4141.0,4141.0,4141.0,3838.0,3939.0,3939.0,4040.0,4141.0,4141.0,4141.0,4040.0,4040.0,4040.0,4040.0,4040.0,4040.0,3939.0,3939.0,3939.0,4040.0,4040.0
L,82718.2866236,82718.2866236,91243.1039387,93568.9343319,93568.9343319,88665.5431292,92721.7152338,91337.2620067,92942.0155634,91337.2620067,92221.9132715,91494.1046971,91494.1046971,93966.1704663,93966.1704663,93966.1704663,84698.5005974,84698.5005974,92063.1539189,92063.1539189,92063.1539189,92063.1539189,92063.1539189,93959.6129218,93453.7370634,92176.1046217,92176.1046217,92540.9186036,90202.776027,87726.6735121,89288.3839143,91295.5492686,87968.8497142,91638.1695002,91638.1695002,91307.1480257,91179.8083031,91179.8083031,93407.7527969,91868.9478521,91868.9478521,87968.8497142,93073.3572616,91602.0901238,92038.2236599,91919.2112125,93778.3667217,93778.3667217,93778.3667217,92765.2364641,92765.2364641,92765.2364641,91919.2112125,92765.2364641,91919.2112125,92777.9849513,92777.9849513,93467.1245003,93089.1646727,91919.2112125
T,794.990914859,794.990914859,734.583266708,719.077653006,719.077653006,767.298809717,737.863687148,771.068210969,734.075925303,771.068210969,781.381430536,739.64487369,739.64487369,720.700108873,720.700108873,720.700108873,737.280764551,737.280764551,711.110885498,711.110885498,711.110885498,711.110885498,711.110885498,696.995450114,657.053131137,697.324227001,697.324227001,717.390671954,709.006244147,699.31394192,694.316554105,678.042791772,679.483497422,668.312175868,668.312175868,658.068986469,674.342748802,674.342748802,657.608338111,683.216430373,683.216430373,679.483497422,647.757363573,641.198051832,647.462717735,652.505897332,656.238830282,656.238830282,656.238830282,659.671648294,659.671648294,659.671648294,661.379578902,659.671648294,652.505897332,636.057303212,636.057303212,644.930984782,647.365148712,652.505897332

