0.0404640742154,0.0404640742154,0.0404640742154,0.0404640742154,0.0404640742154,0.0361785597014,0.0361785597014,0.0361785597014,0.0361785597014,0.0361785597014
479.116336895,479.116336895,479.116336895,479.116336895,479.116336895,411.598970616,411.598970616,411.598970616,411.598970616,411.598970616
88539.4941832,88539.4941832,88539.4941832,88539.4941832,88539.4941832,93334.9474418,93334.9474418,93334.9474418,93334.9474418,93334.9474418
793.865010929,793.865010929,793.865010929,793.865010929,793.865010929,626.444192203,626.444192203,626.444192203,626.444192203,626.444192203
0.7973859999999999,0.7659020000000001,0.765687,0.765665,0.7972429999999999,0.687546,0.703181,0.75005,0.765665,0.73453

0.0373982779535,0.0368228018612,0.036504358879,0.0354277698148,0.034856897234,0.0345001901525,0.0345001901525,0.034357457441,0.034357457441,0.034357457441
390.853765605,390.853765605,377.840287477,384.424101087,384.424101087,372.019441638,372.019441638,397.437579215,397.437579215,397.437579215
93661.4656959,93376.2806113,93376.4681113,93258.7598868,92987.2616129,92977.5487694,92977.5487694,92977.1737694,92977.1737694,92977.1737694
651.315768476,641.072579077,633.801133744,623.32817336,613.08498396,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998
0.713689,0.720886,0.68755,0.719296,0.625042,0.562528,0.500479,0.531299,0.51565,0.515669

0.0389164908358,0.0407530115852,0.0403560571203,0.0415691777233,0.0365896928924,0.0358034075138,0.038270315915,0.0368606778874,0.0362821247678,0.0367047475336
445.357653756,418.028635135,419.176548408,392.585715866,403.258425055,390.244946926,347.942005752,332.992864889,379.180989168,373.360143329
91179.8708031,92383.9239393,93657.9157506,91721.1037223,93237.2690569,92780.0908166,92994.8288379,92730.2499181,92729.6249181,92738.8392388
702.681970913,719.821778493,721.139430114,695.991778436,637.845536613,622.099970033,623.40539607,595.952423668,595.952423668,600.383717787
1.34384,1.297402,1.34398,1.406354,1.265709,1.281336,1.203262,1.344459,1.329197,1.282203

0.0371672035702,0.0371672035702,0.0367330784706,0.0363021064591,0.0363021064591,0.0360948469406,0.0356245107734,0.0351916944822,0.0351916944822,0.0350978119572
416.810997777,416.810997777,416.810997777,402.649606376,402.649606376,415.663084504,402.649606376,402.649606376,402.649606376,415.663084504
92447.0030368,92447.0030368,93073.3572616,93398.2028391,93398.2028391,93021.1350067,92730.5627012,93386.2119822,93386.2119822,93386.0244822
654.923114535,654.923114535,647.757363573,642.238946937,642.238946937,639.994150553,629.750961154,622.585210192,622.585210192,622.585210192
0.656646,0.719246,0.625576,0.625042,0.546912,0.609911,0.562547,0.5472,0.515649,0.562537

0.0502558611865,0.0402920900377,0.0392009224812,0.0370772231917,0.0366975156146,0.0366975156146,0.0366975156146,0.0366975156146,0.0366975156146,0.0366975156146
477.744550446,437.625926873,411.598970616,362.866364923,375.09209359,375.09209359,375.09209359,375.09209359,375.09209359,375.09209359
83230.1675024,89163.0534353,93116.5169998,92600.744632,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603,92740.1333603
970.931360373,731.482841451,678.597328684,607.941072666,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621,597.439640621
1.027329,0.96931,1.032312,1.006204,0.916816,0.922159,0.890684,1.109547,0.969542,0.937584,0.921947,1.000533,0.968986,1.062762,1.000067,0.937563,0.92198,0.843807,0.859913,0.718808,0.671978,0.82817,0.781313,0.75004,0.859589,0.642271,0.687545,0.703172,0.687546,0.79696,0.703182,0.687607,0.67192,0.687595,0.734975

0.0404640742154,0.0404640742154,0.0404640742154,0.0404640742154,0.0404640742154,0.0361785597014,0.0361785597014,0.0361785597014,0.0361785597014,0.0361785597014
0.0373982779535,0.0368228018612,0.036504358879,0.0354277698148,0.034856897234,0.0345001901525,0.0345001901525,0.034357457441,0.034357457441,0.034357457441
0.0389164908358,0.0389164908358,0.0389164908358,0.0389164908358,0.0365896928924,0.0358034075138,0.0358034075138,0.0358034075138,0.0358034075138,0.0358034075138
0.0371672035702,0.0371672035702,0.0367330784706,0.0363021064591,0.0363021064591,0.0360948469406,0.0356245107734,0.0351916944822,0.0351916944822,0.0350978119572
0.0502558611865,0.0402920900377,0.0392009224812,0.0370772231917,0.0366975156146,0.0366975156146,0.0366975156146,0.0366975156146,0.0366975156146,0.0366975156146
