1,0.0750371390383,0.0750371390383,0.0750371390383,0.0750371390383,0.0750371390383,0.0743912547659,0.0743912547659,0.0743912547659,0.0743912547659,0.0743912547659,0.0741263898755,0.0727905901598,0.0727905901598,0.0727905901598,0.0727905901598,0.0727905901598,0.0727905901598,0.0727905901598,0.0727905901598,0.0724721611459,0.0724721611459,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128,0.0716536655128
C,476.596637173,476.596637173,476.596637173,476.596637173,476.596637173,464.954945494,464.954945494,464.954945494,464.954945494,464.954945494,473.295491055,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437,448.27385437
L,90923.4769471,90923.4769471,90923.4769471,90923.4769471,90923.4769471,91904.2608835,91904.2608835,91904.2608835,91904.2608835,91904.2608835,87878.5212346,100120.381504,100120.381504,100120.381504,100120.381504,100120.381504,100120.381504,100120.381504,100120.381504,99800.208312,99800.208312,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457,93144.7885457
T,2205.04379561,2205.04379561,2205.04379561,2205.04379561,2205.04379561,2204.28317435,2204.28317435,2204.28317435,2204.28317435,2204.28317435,2236.05375929,2171.6584088,2171.6584088,2171.6584088,2171.6584088,2171.6584088,2171.6584088,2171.6584088,2171.6584088,2161.4152194,2161.4152194,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148,2121.73257148

5,0.0436278749773,0.0434704793484,0.0434704793484,0.0426583152153,0.0418521067038,0.0418135346651,0.0416364421681,0.0406854819843,0.0405645395887,0.0405645395887,0.0405645395887,0.0405645395887,0.0405645395887,0.0405645395887,0.0403213396528,0.040246338654,0.040246338654,0.0399876574238,0.0399876574238,0.0399876574238,0.0399324020254,0.0390371487792,0.0390371487792,0.0390371487792,0.0390371487792,0.0389883053148,0.0389883053148,0.0389883053148,0.0389883053148,0.0389883053148,0.0389883053148,0.0389883053148,0.0388073249344,0.0388073249344,0.0388073249344,0.0388073249344,0.0388073249344,0.0388073249344,0.0388073249344,0.0388073249344,0.0382526180848,0.0382526180848,0.0379817136338,0.0379817136338,0.0379817136338,0.0379817136338,0.0379817136338,0.0379817136338,0.0379817136338,0.0379817136338
C,468.256091611,442.837954033,442.837954033,442.837954033,434.497408472,447.5108866,447.5108866,435.869194921,459.915546049,459.915546049,459.915546049,459.915546049,459.915546049,459.915546049,411.059876022,419.400421584,419.400421584,411.059876022,411.059876022,411.059876022,423.464535472,435.869194921,435.869194921,435.869194921,435.869194921,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,411.059876022,398.046397894,398.046397894,398.046397894,398.046397894,398.046397894,398.046397894,398.046397894,398.046397894,397.437579215,397.437579215,385.032919766,385.032919766,385.032919766,385.032919766,385.032919766,385.032919766,385.032919766,385.032919766
L,91136.6283309,93878.3826215,93878.3826215,93651.7995202,93323.7773967,92217.6045466,92628.3097261,93006.1802095,92951.1353599,92951.1353599,92951.1353599,92951.1353599,92951.1353599,92951.1353599,93442.4917904,92623.5391976,92623.5391976,92623.7266976,92623.7266976,92623.7266976,92623.5391976,101798.689059,101798.689059,101798.689059,101798.689059,98988.8156619,98988.8156619,98988.8156619,98988.8156619,98988.8156619,98988.8156619,98988.8156619,101165.778498,101165.778498,101165.778498,101165.778498,101165.778498,101165.778498,101165.778498,101165.778498,99507.1062496,99507.1062496,101225.038136,101225.038136,101225.038136,101225.038136,101225.038136,101225.038136,101225.038136,101225.038136
T,870.416035123,816.322241585,816.322241585,800.858958048,790.615768649,815.107718039,812.030279602,799.765638563,815.946375598,815.946375598,815.946375598,815.946375598,815.946375598,815.946375598,779.183565374,772.017814411,772.017814411,772.017814411,772.017814411,772.017814411,772.017814411,774.886427945,774.886427945,774.886427945,774.886427945,758.162826958,758.162826958,758.162826958,758.162826958,758.162826958,758.162826958,758.162826958,732.146880636,732.146880636,732.146880636,732.146880636,732.146880636,732.146880636,732.146880636,732.146880636,708.369964988,708.369964988,703.768529618,703.768529618,703.768529618,703.768529618,703.768529618,703.768529618,703.768529618,703.768529618

