0.66,0.0399942762843,0.0399942762843,0.0401126158582,0.0401126158582,0.0401126158582,0.0401126158582,0.0397714357122,0.0397714357122,0.0401126158582,0.0401126158582,0.0401126158582,0.0401126158582,0.0398151690204,0.0398151690204,0.0398151690204,0.0398151690204,0.0392242501085,0.039581016766,0.0401126158582,0.0401126158582,0.0401126158582,0.0387602493186,0.0401126158582,0.0394975184002,0.0393647712139,0.0393647712139,0.0381103814353,0.0381103814353,0.0394531236034,0.0395748366482,0.0399772827438,0.0401023701245,0.0401126158582,0.0401126158582,0.0401126158582,0.0381711448835,0.0395799610601,0.0395821610151,0.0397623537062,0.0380775250751,0.0397623537062,0.0397623537062,0.0401126158582,0.0387337319939,0.0401126158582,0.0393005223737,0.0386259564467,0.0393649862987,0.0399206676034,0.0392061022673,0.0399206676034,0.0396784578173,0.0378352817878,0.0382364605789,0.0372740843053,0.037882638145,0.0370013330502,0.0370013330502,0.0370013330502,0.0357113567105
C,447.5108866,447.5108866,419.548267609,419.548267609,419.548267609,452.935231547,445.89674835,445.89674835,447.5108866,447.5108866,447.268534799,472.532523285,460.282012927,460.282012927,460.282012927,460.282012927,447.268534799,476.596637173,451.787318274,479.116336895,466.711677446,460.127863836,472.532523285,460.282012927,460.127863836,460.127863836,436.081512708,436.081512708,466.711677446,460.127863836,477.744550446,460.127863836,441.293539868,441.293539868,441.293539868,453.698199317,447.877353478,458.371131884,451.153717904,453.698199317,451.153717904,451.153717904,445.357653756,466.711677446,445.357653756,445.357653756,445.966472435,446.505567029,466.711677446,466.711677446,466.711677446,451.787318274,435.472694029,432.952994306,440.145626595,452.935231547,432.952994306,432.952994306,432.952994306,427.132148467
L,89169.637931,89169.637931,89042.5243853,89042.5243853,89042.5243853,85607.3258341,82246.1776156,82246.1776156,87903.7085373,87903.7085373,84517.0986895,83747.0102801,81978.7317661,81978.7317661,81978.7317661,81978.7317661,85046.4126469,84827.3085583,88705.4289742,84211.9918036,85511.4888268,83627.425778,84323.5017167,85660.4509477,86572.2941521,86572.2941521,85893.1886319,85893.1886319,85429.1165533,87006.7075632,82556.1956452,87340.2571316,83627.425778,83627.425778,83627.425778,89044.0900882,84235.8616748,83638.7451233,87251.695147,88436.7590236,87251.695147,87251.695147,87376.2176858,86554.6175644,87376.2176858,87728.4197057,86842.3974245,85340.8905768,84463.9189808,84084.6161143,84463.9189808,87673.5394539,89040.1906602,89257.5972147,88169.0918512,88864.6680636,88508.7292221,88508.7292221,88508.7292221,88636.9009196
T,749.262727587,749.262727587,723.254190467,723.254190467,723.254190467,758.961064671,742.251972849,742.251972849,758.645728429,758.645728429,775.326190933,778.976563827,763.231313347,763.231313347,763.231313347,763.231313347,741.816802395,762.263074467,747.957122851,803.790690057,772.545515001,728.074949062,771.810812865,760.345911292,741.984278161,741.984278161,722.137401427,722.137401427,751.906677218,746.322546982,775.073781561,756.565736381,728.074949062,728.074949062,728.074949062,707.529075367,737.71517614,735.556812527,731.849899174,705.284278983,731.849899174,731.849899174,725.473693453,739.15679602,725.473693453,710.198641034,708.80771626,716.362575239,759.968344652,746.03756308,759.968344652,731.569842934,697.734958561,680.670078912,692.873508291,706.257013137,658.072369479,658.072369479,658.072369479,642.68843146

0.68,0.0388527819859,0.0388527819859,0.0388527819859,0.0388527819859,0.0388527819859,0.0388527819859,0.0388527819859,0.0383089020473,0.0383089020473,0.0383089020473,0.0383089020473,0.0373887675307,0.0373887675307,0.0362802871136,0.0368600868031,0.0374703342637,0.0379433774925,0.0381619387962,0.0378071044464,0.0381599388718,0.0374513799618,0.0365771142531,0.0365771142531,0.0365771142531,0.0365771142531,0.0361373806027,0.0367149387328,0.0361373806027,0.0365212494611,0.0361373806027,0.0365212494611,0.0353985493229,0.0353985493229,0.0361373806027,0.0361373806027,0.0356854849028,0.0356854849028,0.0356854849028,0.0356854849028,0.035414233907,0.035414233907,0.0356854849028,0.0356854849028,0.0356854849028,0.035637279292,0.0351358661296,0.0351358661296,0.035546564452,0.0349686405936,0.0360338695273,0.0360338695273,0.0360338695273,0.0360338695273,0.0360338695273,0.0357580906261,0.0357580906261,0.0360338695273,0.0361373806027,0.0362802871136,0.0351358661296
C,446.902067921,446.902067921,446.902067921,446.902067921,418.028635135,418.028635135,418.028635135,426.369180697,426.369180697,426.369180697,426.369180697,439.382658825,439.382658825,377.840287477,377.840287477,425.151543339,419.330697499,412.207789295,408.470452215,428.888880419,433.561812985,400.34222444,400.34222444,400.34222444,400.34222444,383.661133317,383.661133317,383.661133317,368.711992454,383.661133317,368.711992454,368.711992454,368.711992454,383.661133317,383.661133317,362.891146614,362.891146614,362.891146614,362.891146614,383.661133317,383.661133317,362.891146614,362.891146614,362.891146614,383.661133317,383.661133317,383.661133317,407.534856729,396.674611445,394.521378601,394.521378601,394.521378601,394.521378601,394.521378601,390.853765605,390.853765605,394.521378601,383.661133317,377.840287477,383.661133317
L,79862.4774568,79862.4774568,79862.4774568,81404.5580213,81012.6535776,81012.6535776,80744.3857728,84132.9541689,84132.9541689,84132.9541689,84132.9541689,79315.5264764,79315.5264764,81014.4616482,81225.4201662,79871.5498809,78272.8171214,80983.8055288,81293.5103729,80937.7991532,80742.8277447,80899.7206572,80899.7206572,80899.7206572,80899.7206572,81014.3991482,81225.3576662,81014.3991482,80275.3522809,81014.3991482,80275.3522809,86062.145141,86062.145141,81014.3991482,81014.3991482,80560.5873624,80560.5873624,80560.5873624,80560.5873624,85030.5091419,85030.5091419,80560.5873624,80560.5873624,80560.5873624,86967.0113707,80744.7058816,80744.7058816,80584.0077619,86777.2732007,81025.1165058,81025.1165058,81025.1165058,81025.1165058,81025.1165058,80945.7490313,80945.7490313,81025.1165058,81014.3991482,81014.4616482,80744.7058816
T,725.254935665,725.254935665,725.254935665,751.110765571,686.548907031,686.548907031,690.140429923,685.705685522,685.705685522,685.705685522,685.705685522,687.422789416,687.422789416,629.265720995,639.508910394,665.234737431,669.573006252,671.528239307,671.021923234,694.120678971,687.289378055,638.257137341,638.257137341,638.257137341,638.257137341,629.265720995,639.508910394,629.265720995,610.792124533,629.265720995,610.792124533,596.937137079,596.937137079,629.265720995,629.265720995,594.611387499,594.611387499,594.611387499,594.611387499,620.090472825,620.090472825,594.611387499,594.611387499,594.611387499,625.65392294,611.598537988,611.598537988,619.248918165,615.410733541,626.414669127,626.414669127,626.414669127,626.414669127,626.414669127,621.841727388,621.841727388,626.414669127,629.265720995,629.265720995,611.598537988

0.7,0.0400389540264,0.0400389540264,0.0400389540264,0.0400389540264,0.0391373582059,0.0391373582059,0.0400389540264,0.0400389540264,0.0400389540264,0.0391144764244,0.0390649723499,0.0386257367595,0.0380617767906,0.0380617767906,0.0388328758495,0.0390181042811,0.0380538340568,0.0380538340568,0.0370948368444,0.0370948368444,0.0370948368444,0.0370948368444,0.0386890521918,0.0386890521918,0.0391734332868,0.0376257094685,0.0376257094685,0.0376257094685,0.0376257094685,0.03880175086,0.037767624013,0.037767624013,0.0382286484357,0.0378713356398,0.0372123963283,0.0378713356398,0.037863188156,0.0372451833392,0.037863188156,0.037863188156,0.037863188156,0.0373423819608,0.037980391437,0.037658134893,0.037658134893,0.0377504030007,0.0377504030007,0.0377504030007,0.0375609730057,0.0379358281849,0.0378935549121,0.0377504030007,0.0372884657244,0.0372884657244,0.0372884657244,0.0379588923144,0.0379588923144,0.0366374235483,0.0366374235483,0.0361172606463
C,476.596637173,453.698199317,440.145626595,440.145626595,435.472694029,435.472694029,440.145626595,478.353369125,478.353369125,453.698199317,479.116336895,438.773840146,438.773840146,438.773840146,460.127863836,445.357653756,457.762313205,457.762313205,437.017108194,437.017108194,437.017108194,437.017108194,464.191977723,464.191977723,423.215880604,451.178499595,451.178499595,451.178499595,451.178499595,464.191977723,437.017108194,437.017108194,453.698199317,444.209740483,431.196262354,444.209740483,444.209740483,442.837954033,444.209740483,444.209740483,444.209740483,431.196262354,455.242613483,418.028635135,418.028635135,429.824475905,429.824475905,429.824475905,434.497408472,455.851432162,442.837954033,429.824475905,413.355702568,413.355702568,413.355702568,442.837954033,442.837954033,426.369180697,426.369180697,430.433294584
L,68938.2358297,72635.7294333,73201.4336911,73201.4336911,73404.7384222,73404.7384222,73201.4336911,73088.435544,73088.435544,73507.6945337,71910.3982926,72404.1102297,72190.3818048,72190.3818048,69458.8899577,74855.5509496,69104.2801203,69104.2801203,74498.9927977,74498.9927977,74498.9927977,74498.9927977,68585.522076,68585.522076,70155.9729757,70366.2980685,70366.2980685,70366.2980685,70366.2980685,70388.8354062,72425.6402604,72425.6402604,72135.9044037,74472.5399658,72628.9657701,74472.5399658,72418.3288559,72893.4869519,72418.3288559,72418.3288559,72418.3288559,72126.1585203,70281.7277167,73399.9211813,73399.9211813,70074.3931798,70074.3931798,70074.3931798,71815.4279957,70281.7277167,73369.6475556,70074.3931798,73400.3007199,73400.3007199,73400.3007199,70366.3605685,70366.3605685,73399.8586813,73399.8586813,74160.7442914
T,821.532634237,761.910946111,765.158439438,765.158439438,719.723170575,719.723170575,765.158439438,790.254089921,790.254089921,723.093155747,766.75464794,687.061160855,676.817971456,676.817971456,728.074949062,705.677941105,704.633314875,704.633314875,664.676643474,664.676643474,664.676643474,664.676643474,719.365868222,719.365868222,667.373172123,678.681017623,678.681017623,678.681017623,678.681017623,723.281964218,674.694375797,674.694375797,705.352712481,709.277590069,672.743469988,709.277590069,707.101227183,668.369394727,707.101227183,707.101227183,707.101227183,674.604869273,701.028795707,663.897512741,663.897512741,662.40725529,662.40725529,662.40725529,677.45592114,701.028795707,680.473983411,662.40725529,651.17522178,651.17522178,651.17522178,678.681017623,678.681017623,651.703417533,651.703417533,638.373732366

