
453.544050226,395.298204007,395.298204007,420.548334857,394.689385328,394.689385328,394.689385328,388.700532761,451.941467365,451.941467365,401.10519221,414.727489018,414.727489018,414.727489018,414.727489018,414.727489018,414.727489018,414.727489018,414.727489018,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,388.700532761,394.521378601,394.521378601,394.521378601,380.359987199,380.359987199,380.359987199,380.359987199,380.359987199,380.359987199,380.359987199,380.359987199,380.359987199,380.359987199,380.359987199,380.359987199,380.359987199,380.359987199
84999.694966,94624.7247492,94624.7247492,93819.4813155,94081.9701404,94081.9701404,94081.9701404,93285.144386,92326.323892,92326.323892,93625.1638059,93496.285797,93496.285797,93190.5736434,93190.5736434,93190.5736434,93190.5736434,93190.5736434,93190.5736434,93391.6117896,93391.6117896,93391.6117896,93391.6117896,93391.6117896,93391.6117896,93391.6117896,93391.6117896,93391.6117896,93391.6117896,93391.6117896,98171.4044784,98171.4044784,98171.4044784,98171.4044784,98171.4044784,98171.4044784,98171.4044784,98171.4044784,98171.4044784,98171.4044784,98171.4044784,98171.4044784,98171.4044784,97903.0621559,97903.0621559,97903.0621559,92977.3612694,92977.3612694,92977.3612694,92977.3612694,92977.3612694,92977.3612694,92977.3612694,92977.3612694,92977.3612694,92977.3612694,92977.3612694,92977.3612694,101557.487004,101557.487004
792.325024687,723.407934488,723.407934488,714.641375361,668.190441768,668.190441768,668.190441768,673.249181956,706.658317217,706.658317217,657.182817731,652.93162086,652.93162086,642.68843146,642.68843146,642.68843146,642.68843146,642.68843146,642.68843146,626.414669127,626.414669127,626.414669127,626.414669127,626.414669127,626.414669127,626.414669127,626.414669127,626.414669127,626.414669127,626.414669127,627.482610357,627.482610357,627.482610357,627.482610357,627.482610357,627.482610357,627.482610357,627.482610357,627.482610357,627.482610357,627.482610357,627.482610357,627.482610357,617.239420957,617.239420957,617.239420957,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,605.919232998,607.958246304,607.958246304
0.734654,0.781301,0.764503,0.75005,0.75005,0.859927,0.75005,0.797019,0.750051,0.828192,0.703172,0.73447,0.734422,0.703162,0.828179,0.694167,0.656294,0.719459,0.656613,0.796929,0.687535,0.590633,0.594235,0.609426,0.699054,0.703669,0.578163,0.578153,0.546939,0.578164,0.531281,0.51567,0.51566,0.578164,0.593814,0.531746,0.468782,0.484476,0.50096,0.531286,0.453165,0.43739,0.468964,0.437539,0.437519,0.437529,0.469081,0.484419,0.468781,0.453145,0.43765,0.421905,0.46877,0.468781,0.43792,0.437662,0.547359,0.424529,0.443042,0.609427

0.0385392305915,0.0400948675243,0.0373781071077,0.0374703280842,0.0361746055632,0.0350945328556,0.0350945328556,0.034856897234,0.034856897234,0.034856897234,0.034856897234,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0344498969321,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426,0.0347633667426
414.900116734,414.900116734,364.840666985,396.065792766,403.867243734,392.764646649,392.764646649,384.424101087,384.424101087,384.424101087,384.424101087,397.437579215,397.437579215,397.437579215,397.437579215,384.424101087,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215,397.437579215
94126.7940703,92136.6347625,93125.3454013,93348.2867122,93399.3672511,92987.0741129,92987.0741129,92987.2616129,92987.2616129,92987.2616129,92987.2616129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92977.3612694,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129,92987.0741129
688.530187621,714.644254751,621.099867571,654.08141515,641.552841502,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,605.919232998,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396,613.08498396

